invoice_no,customer_id,product_id,date_id,payment_id,mall_id,quantity,price
I337132,C122254,1,20211209,3,5,5,1500.4
I113566,C833832,1,20220704,3,9,2,600.16
I229719,C334097,2,20220501,1,6,1,600.17
I329613,C126100,1,20210512,2,6,5,1500.4
I166361,C526513,5,20210910,3,1,3,15.69
I290124,C335595,1,20210510,2,1,4,1200.32
I176554,C180719,6,20210705,2,7,5,179.2
I103324,C501294,5,20220612,3,5,1,5.23
I233367,C233053,8,20210311,2,1,5,58.65
I138038,C165331,4,20220703,3,1,5,203.3
I492848,C259107,1,20210508,3,6,5,1500.4
I241354,C160596,5,20220107,2,1,1,5.23
I822406,C339385,1,20220907,1,7,1,300.08
I100614,C261517,4,20211107,3,8,5,203.3
I818342,C340084,1,20210302,2,10,1,300.08
I153775,C921087,2,20211209,1,3,2,1200.34
I234104,C319696,4,20210610,3,3,1,40.66
I833963,C137362,1,20210304,1,1,4,1200.32
I807712,C315726,2,20210109,3,4,1,600.17
I263829,C118571,6,20210910,3,1,5,179.2
I526892,C101261,4,20221009,2,10,5,203.3
I160932,C232859,1,20210807,1,7,2,600.16
I677367,C811884,2,20220606,1,7,5,3000.85
I360069,C191489,2,20210203,3,9,2,1200.34
I159210,C901974,4,20210709,3,3,2,81.32
I133928,C217716,5,20220306,3,6,4,20.92
I175718,C182693,4,20210902,2,9,1,40.66
I339994,C233561,4,20210501,3,2,1,40.66
I149830,C298828,1,20211010,1,1,3,900.24
I155694,C430931,4,20210511,3,4,3,121.98
I870519,C437904,1,20210109,3,6,4,1200.32
I250385,C312568,1,20220104,3,3,2,600.16
I283507,C268455,1,20230202,2,6,3,900.24
I138219,C338671,1,20210906,3,8,3,900.24
I369631,C606472,1,20220402,3,5,3,900.24
I203772,C271031,1,20210108,3,2,4,1200.32
I280961,C932517,1,20210210,2,1,2,600.16
I118084,C264819,1,20211001,3,8,5,1500.4
I278920,C162008,1,20210307,1,8,2,600.16
I187920,C475377,4,20220110,2,3,2,81.32
I328192,C198094,5,20210209,1,1,1,5.23
I237041,C206443,2,20220609,3,3,5,3000.85
I266070,C185774,4,20210406,2,3,2,81.32
I197896,C227232,1,20211010,1,3,4,1200.32
I327416,C322260,1,20220208,1,4,2,600.16
I261996,C171987,5,20211003,1,3,1,5.23
I487727,C162965,1,20220402,3,1,1,300.08
I654306,C239813,2,20210210,1,4,4,2400.68
I258460,C283880,6,20220403,1,6,4,143.36
I243264,C217948,2,20220912,3,4,1,600.17
I151138,C170925,8,20210503,3,3,5,58.65
I431780,C111981,4,20210104,1,3,5,203.3
I212519,C273931,6,20221010,2,7,2,71.68
I260086,C177500,7,20211001,1,1,5,5250.0
I825155,C255999,1,20211202,1,3,2,600.16
I323718,C102567,1,20211205,3,3,1,300.08
I133821,C250146,4,20221202,3,10,2,81.32
I549884,C474588,5,20210210,2,2,3,15.69
I219372,C176686,4,20210204,3,5,4,162.64
I225296,C198638,5,20210404,1,9,3,15.69
I237248,C399332,7,20220905,3,6,4,4200.0
I129050,C255079,7,20220701,3,3,3,3150.0
I810843,C179024,1,20210201,3,3,4,1200.32
I335616,C191458,3,20221101,3,6,3,45.45
I203134,C302824,1,20210405,3,1,3,900.24
I671317,C149082,4,20220912,3,6,5,203.3
I907293,C617356,6,20220201,3,6,4,143.36
I296279,C298580,8,20211101,1,10,1,11.73
I978050,C176604,5,20230102,3,6,5,26.15
I574237,C255835,6,20210707,2,3,3,107.52
I946492,C198219,7,20210708,3,5,3,3150.0
I334188,C242616,8,20210601,3,6,4,46.92
I292286,C644712,5,20210903,3,1,5,26.15
I888064,C275917,4,20220511,3,1,4,162.64
I133952,C233646,3,20230202,3,6,5,75.75
I841597,C196056,1,20221203,1,5,2,600.16
I176043,C239532,3,20220509,3,8,2,30.3
I235853,C132093,6,20220712,3,1,3,107.52
I953752,C338765,1,20220703,3,1,5,1500.4
I184490,C120404,6,20221203,1,7,3,107.52
I235821,C826270,5,20211101,2,5,3,15.69
I225155,C267019,2,20210208,3,4,5,3000.85
I942018,C267120,1,20220411,2,6,4,1200.32
I266425,C132340,1,20210406,3,8,1,300.08
I218472,C236084,1,20220809,2,1,3,900.24
I265212,C280123,4,20220906,3,6,5,203.3
I143821,C327130,4,20210412,1,3,1,40.66
I246032,C833582,5,20210606,1,6,2,10.46
I271880,C159246,6,20221012,3,3,5,179.2
I292522,C155256,1,20211003,1,8,1,300.08
I196500,C287934,1,20211209,1,6,5,1500.4
I732112,C159632,5,20210412,3,8,2,10.46
I262808,C559746,1,20220812,2,1,3,900.24
I645871,C578468,4,20230202,3,10,4,162.64
I208808,C298916,8,20211001,1,6,1,11.73
I233432,C180589,4,20211008,1,1,4,162.64
I428525,C176063,2,20210108,3,1,5,3000.85
I295363,C126315,1,20220106,3,7,3,900.24
I402236,C720198,5,20220807,3,3,1,5.23
I238603,C103577,1,20220702,3,9,2,600.16
I286651,C682023,5,20210206,3,6,5,26.15
I104505,C698742,8,20211206,1,1,3,35.19
I236010,C133974,2,20210405,3,1,2,1200.34
I128426,C327399,6,20220605,3,1,3,107.52
I245580,C114800,1,20220608,3,6,3,900.24
I150967,C296768,1,20221112,3,8,2,600.16
I156396,C182595,5,20210604,3,3,2,10.46
I128626,C179309,5,20210203,3,3,4,20.92
I939386,C545894,7,20210403,3,6,2,2100.0
I136331,C809737,1,20220507,2,3,5,1500.4
I305702,C699724,1,20210904,1,1,1,300.08
I203747,C337177,1,20220508,2,6,5,1500.4
I285149,C302667,8,20220110,1,1,4,46.92
I318091,C121400,4,20221202,1,10,3,121.98
I806714,C241751,1,20220912,2,3,4,1200.32
I101433,C208860,5,20221008,1,6,3,15.69
I130735,C156443,5,20210404,1,5,3,15.69
I188063,C632239,1,20230303,3,6,2,600.16
I325592,C305544,6,20210801,2,4,5,179.2
I259898,C926896,1,20220304,2,10,2,600.16
I105737,C185501,3,20220212,3,6,2,30.3
I192192,C582623,4,20220810,3,6,2,81.32
I341437,C138609,1,20211104,2,9,5,1500.4
I159844,C190269,6,20210712,1,5,3,107.52
I229333,C201015,1,20210802,3,5,5,1500.4
I468954,C945285,1,20210503,2,9,5,1500.4
I480105,C221193,1,20220103,2,5,2,600.16
I232549,C291989,5,20210510,3,3,4,20.92
I172235,C223291,1,20210711,1,4,4,1200.32
I328185,C157787,4,20211108,1,5,1,40.66
I606143,C210635,1,20220806,1,3,4,1200.32
I233105,C246654,8,20210510,3,3,2,23.46
I282122,C135091,1,20220809,3,3,4,1200.32
I236201,C306078,1,20220508,1,1,2,600.16
I895460,C230696,5,20220902,1,5,5,26.15
I282396,C119088,4,20221011,1,5,3,121.98
I726460,C964548,1,20210402,3,4,3,900.24
I325655,C163532,1,20210406,3,4,2,600.16
I268043,C986474,7,20210610,1,4,5,5250.0
I148903,C132867,6,20210607,2,3,5,179.2
I229246,C324614,8,20210708,1,2,3,35.19
I179204,C822041,1,20220407,1,3,2,600.16
I168974,C129337,5,20210609,2,5,5,26.15
I116542,C123966,6,20220703,3,3,1,35.84
I315393,C309080,1,20220810,2,6,5,1500.4
I258245,C663051,4,20210212,1,10,5,203.3
I241328,C727904,1,20221208,1,4,3,900.24
I296235,C273813,1,20220409,2,6,5,1500.4
I312185,C271739,6,20211110,1,6,1,35.84
I916921,C876606,1,20230201,3,9,2,600.16
I248285,C294338,6,20210902,3,6,2,71.68
I339493,C245592,6,20220604,2,4,2,71.68
I107778,C291265,2,20210608,3,3,2,1200.34
I939220,C171854,8,20210906,3,3,1,11.73
I207089,C814276,4,20221203,2,5,4,162.64
I433700,C266026,1,20210704,2,6,1,300.08
I992148,C698527,6,20211207,1,1,2,71.68
I125822,C120825,1,20210503,3,1,1,300.08
I155156,C797110,3,20220105,3,6,3,45.45
I295198,C231425,5,20221103,2,2,3,15.69
I322409,C113448,1,20221110,1,1,4,1200.32
I287018,C803795,1,20210812,1,6,4,1200.32
I137526,C106570,4,20220910,2,1,2,81.32
I308925,C296253,1,20220602,3,8,2,600.16
I146069,C331897,1,20210606,1,1,1,300.08
I238630,C272568,4,20220509,3,6,5,203.3
I331013,C161698,3,20221204,3,3,1,15.15
I259713,C275098,1,20210810,3,6,5,1500.4
I163650,C246605,1,20210603,2,9,2,600.16
I952267,C179660,4,20220607,3,3,5,203.3
I241369,C131953,1,20221211,1,7,4,1200.32
I150030,C303507,4,20220903,3,1,5,203.3
I678176,C268909,1,20210811,2,4,3,900.24
I202787,C102408,1,20220312,1,2,2,600.16
I259928,C156014,1,20211109,3,6,4,1200.32
I145647,C311296,1,20210210,3,6,2,600.16
I563988,C139472,6,20220509,1,4,1,35.84
I146425,C301224,7,20210210,1,6,2,2100.0
I252950,C279295,5,20220805,1,3,3,15.69
I830538,C170100,6,20210804,2,7,4,143.36
I263671,C104436,4,20221001,1,6,4,162.64
I145520,C220356,5,20221210,1,5,1,5.23
I426443,C109632,1,20210606,1,3,5,1500.4
I320282,C192327,5,20210509,3,4,4,20.92
I253195,C446782,2,20210610,3,6,5,3000.85
I140977,C256034,1,20221011,3,4,1,300.08
I883324,C716806,1,20221011,3,4,3,900.24
I179339,C328338,6,20211002,3,1,5,179.2
I171490,C306369,8,20220406,2,4,2,23.46
I228933,C316695,8,20220112,1,1,1,11.73
I253992,C835319,2,20210510,1,9,2,1200.34
I144724,C138545,1,20210110,3,1,1,300.08
I112607,C106150,4,20211005,1,1,3,121.98
I698178,C256567,1,20210402,2,6,1,300.08
I324135,C295545,1,20230301,1,6,3,900.24
I102314,C244044,1,20210308,1,1,1,300.08
I102024,C132062,8,20221011,1,1,5,58.65
I109293,C237582,3,20220401,3,9,4,60.6
I328692,C257256,2,20210805,3,6,5,3000.85
I139556,C216057,8,20220709,1,4,2,23.46
I136919,C172552,7,20210412,1,3,2,2100.0
I190396,C119113,7,20210808,1,6,5,5250.0
I429412,C184011,6,20230302,1,9,1,35.84
I127143,C292377,1,20210506,3,3,3,900.24
I359051,C164167,1,20211206,3,1,5,1500.4
I115585,C159062,5,20221109,3,6,4,20.92
I151272,C216412,1,20210305,1,1,2,600.16
I226728,C230231,2,20220210,1,5,2,1200.34
I229252,C101014,1,20210407,1,7,1,300.08
I109453,C226687,6,20220702,3,4,1,35.84
I133261,C215081,5,20210705,3,1,3,15.69
I195162,C799624,1,20210303,3,1,4,1200.32
I352528,C272287,2,20211107,1,1,2,1200.34
I846963,C484371,5,20220403,3,5,1,5.23
I260572,C483736,4,20220302,3,10,1,40.66
I266552,C162854,5,20220204,3,5,2,10.46
I441644,C262170,1,20220810,1,4,2,600.16
I477622,C147794,6,20210505,3,9,3,107.52
I809166,C193054,2,20210610,3,2,5,3000.85
I251885,C609182,4,20220103,2,5,2,81.32
I210070,C282678,6,20211012,1,6,5,179.2
I108083,C186129,1,20210707,1,6,5,1500.4
I260439,C318007,3,20220411,3,3,3,45.45
I395976,C252848,1,20220802,3,1,3,900.24
I492378,C748665,2,20210512,1,4,1,600.17
I273156,C233134,4,20220811,1,1,5,203.3
I220388,C206542,7,20210511,3,6,1,1050.0
I147688,C241606,5,20221101,3,1,5,26.15
I198746,C538826,5,20210712,2,6,4,20.92
I172641,C144219,6,20221109,3,3,5,179.2
I280133,C145966,1,20220706,3,2,4,1200.32
I235763,C210142,1,20221003,1,1,3,900.24
I126377,C940099,4,20210504,1,3,2,81.32
I724118,C173197,3,20220103,3,8,4,60.6
I151977,C137049,6,20220702,1,6,2,71.68
I106120,C181123,6,20211104,2,3,5,179.2
I243617,C102127,5,20220312,3,5,1,5.23
I401939,C112756,1,20210701,2,5,2,600.16
I121196,C692417,8,20220410,1,3,4,46.92
I225017,C115262,5,20211008,3,5,3,15.69
I195905,C330332,1,20211005,1,10,4,1200.32
I463814,C269884,1,20221106,3,1,5,1500.4
I204700,C320681,6,20210411,3,4,3,107.52
I265444,C199576,4,20210106,3,1,3,121.98
I265466,C299321,4,20210212,2,6,2,81.32
I171114,C231061,1,20220203,1,7,3,900.24
I795476,C103541,2,20221006,1,1,3,1800.51
I953834,C136725,1,20220710,3,8,3,900.24
I195320,C110370,3,20221105,2,6,3,45.45
I232704,C242808,4,20220105,3,1,5,203.3
I330371,C743650,4,20220806,3,1,5,203.3
I187881,C228567,7,20210803,3,6,1,1050.0
I114287,C217997,5,20211205,3,8,3,15.69
I105807,C228321,5,20210309,3,3,3,15.69
I252397,C972398,4,20220209,1,4,2,81.32
I325373,C902343,4,20211206,1,9,2,81.32
I162399,C134704,7,20220808,3,10,2,2100.0
I258266,C615661,1,20211106,1,10,4,1200.32
I999141,C233544,1,20210904,2,9,1,300.08
I163738,C303029,1,20210807,1,8,2,600.16
I562073,C120200,1,20210712,3,7,1,300.08
I177577,C333145,6,20220107,1,4,3,107.52
I109901,C812062,2,20210612,2,5,4,2400.68
I180528,C257547,6,20220407,1,6,4,143.36
I188190,C566721,8,20221211,3,6,4,46.92
I246515,C103331,1,20220202,2,6,4,1200.32
I189399,C906919,1,20220410,1,1,3,900.24
I750875,C125609,1,20220507,3,2,1,300.08
I147543,C796861,8,20211012,3,5,3,35.19
I150897,C289704,6,20221207,2,7,1,35.84
I587311,C141904,1,20220911,2,2,3,900.24
I102879,C380202,5,20220309,2,8,4,20.92
I317983,C756940,4,20220508,3,3,5,203.3
I332021,C312680,1,20211206,1,1,1,300.08
I109938,C407728,2,20220104,3,4,4,2400.68
I194094,C214899,3,20210312,3,7,2,30.3
I136751,C174682,1,20210412,1,10,3,900.24
I453737,C245565,1,20220303,1,5,3,900.24
I112259,C175200,4,20211207,1,2,1,40.66
I118678,C185467,6,20220901,3,6,3,107.52
I257616,C269638,1,20221210,2,1,4,1200.32
I288674,C833483,7,20221203,1,1,1,1050.0
I246003,C154604,1,20210108,2,3,1,300.08
I453056,C569118,1,20220304,2,1,5,1500.4
I117593,C131579,1,20220405,1,3,5,1500.4
I439007,C152077,4,20211007,1,4,1,40.66
I322854,C289504,1,20220912,3,5,3,900.24
I315324,C228858,1,20220203,1,2,3,900.24
I295488,C137760,5,20221211,1,10,2,10.46
I195631,C219593,8,20211107,2,6,3,35.19
I336794,C193274,5,20220208,3,7,1,5.23
I233231,C250609,5,20220302,3,5,5,26.15
I271914,C220564,2,20220411,2,1,3,1800.51
I338169,C194393,3,20211008,1,9,1,15.15
I195270,C317188,8,20210901,1,1,1,11.73
I262083,C152875,5,20211004,3,8,3,15.69
I187771,C220461,4,20220809,2,3,1,40.66
I281054,C110755,3,20220209,3,1,5,75.75
I320851,C151866,1,20210305,2,6,4,1200.32
I860599,C325460,1,20211204,1,6,1,300.08
I199956,C270597,4,20210104,1,5,1,40.66
I280091,C277636,8,20230103,3,3,4,46.92
I584641,C198772,1,20220612,3,2,1,300.08
I187370,C339350,3,20221003,1,3,3,45.45
I752673,C885441,7,20220512,1,1,4,4200.0
I143573,C296110,1,20211110,3,4,2,600.16
I241446,C214743,6,20230101,3,1,2,71.68
I312730,C277415,1,20220701,1,5,1,300.08
I294120,C145250,4,20220603,3,3,3,121.98
I193677,C763024,2,20211009,2,4,2,1200.34
I320477,C303958,1,20210701,1,6,3,900.24
I571169,C280789,1,20210406,1,6,5,1500.4
I258534,C922102,7,20220505,1,10,5,5250.0
I169832,C188914,1,20211006,1,3,4,1200.32
I200329,C474668,2,20220209,3,4,4,2400.68
I178338,C326970,5,20220405,1,4,4,20.92
I288683,C939222,1,20220907,3,9,4,1200.32
I138961,C217456,8,20210508,1,1,3,35.19
I195394,C328660,4,20211212,1,5,3,121.98
I170017,C324253,7,20210912,1,6,4,4200.0
I321071,C954551,4,20211202,3,6,4,162.64
I136471,C338189,5,20210204,2,6,5,26.15
I155987,C325103,8,20220108,3,7,5,58.65
I140633,C302869,3,20210605,3,8,5,75.75
I228653,C789065,4,20211112,1,6,4,162.64
I111719,C149907,1,20220508,3,3,1,300.08
I223855,C310095,1,20210908,3,1,1,300.08
I178136,C177860,6,20211211,3,5,3,107.52
I332936,C270709,1,20220905,3,9,3,900.24
I397250,C170581,1,20210612,3,3,1,300.08
I208346,C101579,4,20220302,2,6,3,121.98
I258976,C171807,1,20210109,1,6,4,1200.32
I613437,C170116,7,20221208,3,6,5,5250.0
I328664,C311976,8,20210302,3,3,2,23.46
I121868,C101411,4,20211009,3,6,5,203.3
I678904,C150398,2,20210906,3,6,4,2400.68
I964061,C336542,8,20210312,2,10,3,35.19
I252115,C144558,5,20210201,3,5,5,26.15
I284094,C136784,4,20211106,1,3,1,40.66
I228335,C928248,1,20221211,1,6,3,900.24
I177918,C260482,1,20210111,2,3,4,1200.32
I193049,C280631,1,20220602,3,1,5,1500.4
I230897,C178926,2,20220206,1,4,5,3000.85
I163127,C216627,1,20221111,2,3,4,1200.32
I235015,C546656,5,20220209,2,5,4,20.92
I141833,C101824,1,20210210,1,1,1,300.08
I303401,C182329,1,20210402,3,6,2,600.16
I135417,C305994,4,20220609,1,8,3,121.98
I266127,C319481,4,20210610,1,3,1,40.66
I327129,C413755,4,20210402,2,6,2,81.32
I254938,C425712,8,20220805,1,1,2,23.46
I509314,C193427,1,20230302,1,1,1,300.08
I208121,C236106,2,20210511,1,7,4,2400.68
I232977,C314806,4,20221212,1,5,3,121.98
I297587,C310834,1,20211111,3,9,5,1500.4
I199851,C236488,5,20210206,2,5,4,20.92
I104142,C168396,1,20210312,3,1,5,1500.4
I331526,C157463,8,20221112,1,4,3,35.19
I117485,C304490,3,20210707,1,1,3,45.45
I241785,C931830,4,20210707,1,6,1,40.66
I337706,C126492,3,20220603,1,1,1,15.15
I166626,C332667,1,20230303,2,3,4,1200.32
I236314,C114437,7,20211008,3,5,5,5250.0
I239523,C333934,1,20210508,1,8,1,300.08
I182617,C155046,1,20210612,1,10,2,600.16
I842391,C126137,2,20210705,3,6,1,600.17
I197067,C106441,6,20210204,3,7,5,179.2
I174518,C230911,2,20210302,1,10,4,2400.68
I983066,C264587,5,20210811,3,9,1,5.23
I312173,C149490,1,20210901,3,1,4,1200.32
I256067,C272162,4,20210204,3,7,2,81.32
I946274,C806853,2,20210401,3,1,5,3000.85
I172113,C303471,4,20210812,3,5,3,121.98
I237550,C169800,5,20211206,3,4,4,20.92
I155158,C927807,3,20211103,2,6,4,60.6
I255537,C244132,1,20210507,3,10,5,1500.4
I702237,C192971,1,20210411,1,6,5,1500.4
I847315,C207762,2,20210804,2,4,4,2400.68
I252806,C524013,5,20210107,3,4,2,10.46
I144151,C144525,1,20210810,2,9,5,1500.4
I266583,C126941,6,20211101,1,6,3,107.52
I126102,C271151,1,20220409,3,1,2,600.16
I139930,C163713,4,20211210,3,4,2,81.32
I318856,C180570,1,20220603,3,6,5,1500.4
I334233,C205485,4,20220502,3,7,4,162.64
I294849,C337518,1,20211209,3,7,5,1500.4
I277458,C132322,5,20210205,3,1,1,5.23
I134374,C177487,4,20220111,3,6,2,81.32
I110327,C338665,1,20220611,3,3,4,1200.32
I164233,C410490,1,20220212,2,10,5,1500.4
I135149,C143638,4,20220906,2,1,3,121.98
I129429,C212558,1,20210510,1,1,1,300.08
I143112,C285818,7,20220807,1,4,2,2100.0
I195962,C823090,4,20210410,1,2,5,203.3
I301054,C246366,1,20210404,3,6,3,900.24
I299815,C226266,4,20221010,1,3,1,40.66
I628166,C227588,1,20220207,2,3,3,900.24
I944472,C250291,7,20211009,3,1,1,1050.0
I308369,C574098,5,20210401,2,3,3,15.69
I807370,C253885,4,20220911,3,4,2,81.32
I286335,C542440,4,20220108,3,2,5,203.3
I986090,C294195,1,20221211,1,6,1,300.08
I252715,C623628,1,20230201,3,6,3,900.24
I161496,C577245,5,20220610,2,8,1,5.23
I202792,C963729,1,20230103,2,1,5,1500.4
I229689,C120639,1,20210409,1,6,2,600.16
I271993,C144360,6,20211011,3,1,2,71.68
I167986,C340161,1,20210112,3,5,2,600.16
I750777,C300523,5,20210611,1,1,5,26.15
I618767,C315412,1,20221210,3,1,1,300.08
I316775,C248080,1,20220111,1,2,1,300.08
I289595,C206455,5,20210902,1,10,1,5.23
I302357,C926815,1,20221105,1,6,5,1500.4
I944302,C102575,4,20221108,3,10,5,203.3
I101193,C298074,5,20210405,1,9,5,26.15
I651307,C156683,1,20220311,1,1,3,900.24
I231618,C273156,1,20210711,1,4,2,600.16
I771180,C654036,8,20210806,2,6,1,11.73
I966712,C181301,8,20210404,1,6,3,35.19
I285686,C810843,1,20220204,1,1,4,1200.32
I186666,C680923,1,20220302,1,1,3,900.24
I116614,C188084,1,20211003,1,6,1,300.08
I147737,C654510,7,20211101,3,4,2,2100.0
I167285,C357630,6,20220210,3,1,4,143.36
I991674,C270281,1,20210206,1,3,1,300.08
I445705,C603935,4,20210601,2,6,4,162.64
I314573,C408981,3,20221207,2,1,4,60.6
I261166,C882279,4,20220912,1,7,5,203.3
I321841,C329993,1,20220110,1,6,5,1500.4
I132734,C317372,4,20211102,3,5,2,81.32
I133926,C576605,6,20220312,1,5,2,71.68
I196153,C207293,4,20220501,3,6,1,40.66
I245312,C329316,2,20210802,3,4,4,2400.68
I301864,C171010,5,20220506,3,4,3,15.69
I213283,C954778,4,20221101,3,1,2,81.32
I249598,C247389,1,20220202,1,1,1,300.08
I304948,C293408,8,20220303,3,3,2,23.46
I104399,C109975,1,20221108,1,9,2,600.16
I280739,C317574,2,20210504,2,6,2,1200.34
I115808,C554216,1,20220308,3,1,4,1200.32
I291921,C621096,5,20210701,2,1,1,5.23
I201201,C225839,4,20211109,3,6,5,203.3
I112960,C145508,1,20221007,3,6,3,900.24
I115757,C320089,1,20220203,3,6,5,1500.4
I243146,C272279,1,20210401,1,3,1,300.08
I645260,C137357,8,20220502,2,1,2,23.46
I154954,C321701,1,20211009,1,5,1,300.08
I226781,C234801,1,20210311,3,3,4,1200.32
I127184,C296156,1,20221010,2,7,2,600.16
I131587,C235250,4,20220210,3,7,2,81.32
I437134,C117866,6,20210110,1,9,1,35.84
I987661,C110843,4,20210511,3,6,3,121.98
I707730,C425792,4,20210103,1,5,1,40.66
I328532,C923724,6,20221009,3,3,3,107.52
I153578,C271336,1,20220308,1,5,4,1200.32
I258991,C405956,5,20210907,3,10,4,20.92
I299354,C302047,7,20220611,3,6,1,1050.0
I277947,C284013,3,20210609,3,3,3,45.45
I165959,C163069,1,20210507,2,3,2,600.16
I315209,C330263,1,20230202,2,6,2,600.16
I102737,C112982,7,20220908,3,6,3,3150.0
I235328,C931140,1,20220103,1,6,3,900.24
I138254,C132596,6,20210506,3,1,1,35.84
I456351,C186279,8,20220501,1,7,3,35.19
I125352,C207437,2,20220208,2,9,1,600.17
I338359,C811414,5,20220208,1,6,4,20.92
I237567,C136606,5,20210501,3,4,2,10.46
I266017,C326365,4,20210706,2,9,1,40.66
I937305,C201061,7,20210111,2,3,3,3150.0
I687382,C412274,1,20220805,2,6,1,300.08
I652534,C243671,4,20210212,1,8,2,81.32
I126431,C316193,4,20210905,3,6,4,162.64
I282257,C215300,8,20210404,1,1,2,23.46
I226368,C117004,6,20210201,3,8,4,143.36
I171870,C111420,6,20220108,1,5,3,107.52
I300117,C968038,1,20230301,2,3,3,900.24
I233773,C103006,3,20220409,1,1,3,45.45
I202846,C119189,3,20220806,3,6,3,45.45
I338421,C312533,6,20220906,1,6,4,143.36
I337678,C924928,1,20220506,1,6,3,900.24
I315422,C258243,8,20210809,2,3,5,58.65
I314713,C101327,2,20220306,2,9,4,2400.68
I324738,C480221,4,20220309,3,6,5,203.3
I240626,C655483,2,20220805,1,1,5,3000.85
I698377,C294193,5,20221111,2,3,1,5.23
I260704,C110520,1,20230203,1,3,5,1500.4
I155196,C415999,1,20210112,3,1,2,600.16
I320839,C686642,5,20210305,1,10,3,15.69
I264369,C169649,6,20211110,3,3,2,71.68
I277401,C251187,4,20210810,1,2,2,81.32
I325747,C266148,1,20220510,1,3,5,1500.4
I264685,C137343,7,20220511,2,1,4,4200.0
I689076,C792244,2,20220304,3,3,1,600.17
I136183,C423664,6,20220609,1,6,5,179.2
I145987,C148432,1,20220104,1,9,4,1200.32
I705401,C138556,1,20221001,3,4,3,900.24
I187818,C240864,5,20210307,2,9,2,10.46
I289270,C627455,1,20210902,3,9,5,1500.4
I848407,C115269,1,20220504,1,3,1,300.08
I174999,C279856,4,20221003,1,3,5,203.3
I610563,C196255,1,20210410,1,6,3,900.24
I169264,C323685,2,20220503,2,4,3,1800.51
I255149,C170261,5,20220908,1,6,4,20.92
I175470,C209123,1,20210709,2,6,2,600.16
I287445,C297779,5,20220607,3,3,4,20.92
I238586,C165924,1,20211010,1,7,1,300.08
I219827,C297819,1,20220508,3,4,3,900.24
I176872,C161953,1,20210905,1,1,1,300.08
I302268,C281501,1,20220311,2,2,5,1500.4
I189373,C225821,5,20210203,3,5,3,15.69
I167926,C228581,1,20230201,3,6,2,600.16
I141970,C296028,1,20210701,1,3,4,1200.32
I137289,C161632,7,20221101,3,3,3,3150.0
I482762,C199461,7,20221011,1,6,5,5250.0
I968642,C239035,3,20221109,2,6,4,60.6
I413623,C820997,6,20210403,3,3,2,71.68
I172007,C313026,7,20210601,1,5,5,5250.0
I333293,C271142,4,20210907,3,3,5,203.3
I201818,C155599,1,20210203,3,6,4,1200.32
I179419,C192683,2,20220504,3,5,5,3000.85
I113403,C120939,5,20210512,3,5,1,5.23
I254146,C145825,5,20210503,3,3,2,10.46
I157847,C723406,7,20210706,3,3,3,3150.0
I117284,C331703,4,20220310,1,4,1,40.66
I225904,C769958,2,20210310,1,10,5,3000.85
I215654,C138372,1,20220607,3,3,5,1500.4
I738948,C234173,8,20211008,3,5,2,23.46
I179430,C151575,3,20220606,3,10,3,45.45
I146590,C335643,4,20210511,3,6,3,121.98
I177287,C234844,4,20210401,1,4,5,203.3
I745019,C103726,5,20220503,2,6,4,20.92
I292056,C353878,2,20220101,3,5,3,1800.51
I184190,C111629,1,20210508,3,4,1,300.08
I784128,C189693,2,20210907,3,1,3,1800.51
I408969,C312663,3,20220408,3,2,4,60.6
I317507,C148223,1,20210209,3,2,3,900.24
I193229,C100349,1,20210503,3,8,5,1500.4
I130485,C132418,2,20220704,3,3,2,1200.34
I202145,C650268,4,20220210,1,6,4,162.64
I159095,C712965,1,20220312,3,9,1,300.08
I907971,C288725,1,20211211,2,3,1,300.08
I266448,C235012,5,20210108,3,7,2,10.46
I932061,C298046,2,20210612,2,3,4,2400.68
I138110,C290162,5,20220304,3,6,4,20.92
I158472,C274153,1,20221003,1,3,4,1200.32
I307317,C669267,2,20210902,1,5,2,1200.34
I119195,C523315,7,20221109,3,1,3,3150.0
I333697,C202262,1,20211010,1,6,1,300.08
I741972,C251265,1,20221010,1,3,1,300.08
I228814,C829745,1,20211212,3,8,1,300.08
I125572,C334714,7,20210707,3,2,1,1050.0
I570421,C180782,2,20220101,1,3,1,600.17
I249003,C123701,6,20220712,2,4,1,35.84
I261639,C278657,2,20211107,3,5,5,3000.85
I215511,C134733,5,20221003,1,4,1,5.23
I569878,C284032,1,20220907,1,5,5,1500.4
I328466,C309128,1,20220807,3,3,4,1200.32
I884829,C104804,1,20210303,3,5,2,600.16
